ESNTL_ID,FCLTY_MANAGE_NO,ACDNT_YEAR,ACDNT_TY_NM,ZONE_CD,SIGNGU_NM,ACDNT_CAS_CO,CASLT_CO,DEATH_CO,SWPSN_CO,SINJPSN_CO,INJPSN_CO,FCLTY_LA,FCLTY_LO,SIGNGU_ACCTO_POPLTN_CO,RATE_VALUE
"KCISFPO24N000000269","6967568","2024","교통사고","41390002","경기 시흥시 정왕동(정왕역앞교차로 부근)","31.00000","41.00000","0.00000","9.00000","25.00000","7.00000","37.35054806","126.7406197","478540","0.00648"
"KCISFPO24N000000270","6967569","2024","교통사고","41390003","경기 시흥시 월곶동(월곶입구삼거리 부근)","24.00000","48.00000","0.00000","7.00000","32.00000","9.00000","37.3895331","126.7490239","478540","0.00502"
"KCISFPO24N000000271","6967570","2024","교통사고","41410001","경기 군포시 산본동(산본역동부사거리 부근)","23.00000","28.00000","0.00000","6.00000","20.00000","2.00000","37.35915937","126.9340525","237374","0.00969"
"KCISFPO24N000000272","6967571","2024","교통사고","41410002","경기 군포시 산본동(중앙공원사거리 부근)","20.00000","24.00000","0.00000","6.00000","16.00000","2.00000","37.3609902","126.931821","237374","0.00843"
"KCISFPO24N000000273","6967572","2024","교통사고","41410003","경기 군포시 금정동(산본역서부사거리 부근)","18.00000","29.00000","1.00000","8.00000","16.00000","4.00000","37.35691133","126.932321","237374","0.00758"
"KCISFPO24N000000274","6967573","2024","교통사고","41430001","경기 의왕시 고천동(고천사거리 부근)","14.00000","23.00000","1.00000","5.00000","17.00000","0.00000","37.34588323","126.976535","127207","0.01101"
"KCISFPO24N000000275","6967574","2024","교통사고","41430002","경기 의왕시 오전동(원골로삼거리 부근)","11.00000","13.00000","0.00000","4.00000","9.00000","0.00000","37.35771015","126.9664449","127207","0.00865"
"KCISFPO24N000000276","6967575","2024","교통사고","41430003","경기 의왕시 오전동(현대APT사거리 부근)","10.00000","11.00000","0.00000","2.00000","9.00000","0.00000","37.35991354","126.96726","127207","0.00786"
"KCISFPO24N000000277","6967576","2024","교통사고","41450001","경기 하남시 풍산동(황산사거리 부근)","26.00000","30.00000","0.00000","5.00000","23.00000","2.00000","37.5500947","127.1851149","250805","0.01037"
"KCISFPO24N000000278","6967577","2024","교통사고","41450002","경기 하남시 망월동(하나약국 부근)","26.00000","30.00000","0.00000","4.00000","24.00000","2.00000","37.56154013","127.1930335","250805","0.01037"
"KCISFPO24N000000279","6967578","2024","교통사고","41450003","경기 하남시 신장동(신장사거리 부근)","25.00000","27.00000","0.00000","5.00000","18.00000","4.00000","37.53841737","127.2045441","250805","0.00997"
"KCISFPO24N000000280","6967579","2024","교통사고","41460001","경기 용인시 수지구 풍덕천동(풍덕천사거리 부근)","37.00000","64.00000","0.00000","6.00000","43.00000","15.00000","37.32436114","127.1034863","313720","0.01179"
"KCISFPO24N000000281","6967580","2024","교통사고","41460002","경기 용인시 수지구 풍덕천동(수지구청사거리 부근)","36.00000","46.00000","0.00000","1.00000","41.00000","4.00000","37.32112359","127.0975393","313720","0.01148"
"KCISFPO24N000000282","6967581","2024","교통사고","41460003","경기 용인시 수지구 죽전동(죽전사거리 부근)","32.00000","41.00000","0.00000","4.00000","34.00000","3.00000","37.32624596","127.1091187","313720","0.01020"
"KCISFPO24N000000283","6967582","2024","교통사고","41480001","경기 파주시 금촌동(금촌로터리 부근)","35.00000","43.00000","0.00000","5.00000","34.00000","4.00000","37.75730758","126.7737082","393186","0.00890"
"KCISFPO24N000000284","6967583","2024","교통사고","41480002","경기 파주시 야당동(강산약국 부근)","25.00000","34.00000","0.00000","5.00000","27.00000","2.00000","37.71418461","126.7601682","393186","0.00636"
"KCISFPO24N000000285","6967584","2024","교통사고","41480003","경기 파주시 문산읍(굿모닝힐어린이집 부근)","23.00000","30.00000","0.00000","1.00000","28.00000","1.00000","37.85807799","126.794717","393186","0.00585"
"KCISFPO24N000000286","6967588","2024","교통사고","41500001","경기 이천시 중리동(터미널사거리 부근)","29.00000","38.00000","1.00000","6.00000","28.00000","3.00000","37.27781263","127.446868","191841","0.01512"
"KCISFPO24N000000287","6967589","2024","교통사고","41500002","경기 이천시 창전동(분수대오거리 부근)","28.00000","35.00000","0.00000","3.00000","30.00000","2.00000","37.28054263","127.4466237","191841","0.01460"
"KCISFPO24N000000288","6967590","2024","교통사고","41500003","경기 이천시 중리동(이천사거리 부근)","17.00000","27.00000","0.00000","10.00000","16.00000","1.00000","37.27519852","127.4478762","191841","0.00886"
"KCISFPO24N000000289","6967591","2024","교통사고","41550001","경기 안성시 서인동(서인사거리 부근)","31.00000","36.00000","0.00000","7.00000","23.00000","6.00000","37.00730202","127.268105","185720","0.01669"
"KCISFPO24N000000290","6967592","2024","교통사고","41550002","경기 안성시 당왕동(의료원사거리 부근)","20.00000","30.00000","0.00000","5.00000","24.00000","1.00000","37.01340504","127.2570608","185720","0.01077"
"KCISFPO24N000000291","6967593","2024","교통사고","41550003","경기 안성시 인지동(인지사거리 부근)","20.00000","29.00000","0.00000","7.00000","22.00000","0.00000","37.00469115","127.2695528","185720","0.01077"
"KCISFPO24N000000292","6967594","2024","교통사고","41570001","경기 김포시 구래동(구래동주민센터입구사거리 부근)","39.00000","44.00000","0.00000","5.00000","39.00000","0.00000","37.64483623","126.6259898","432947","0.00901"
"KCISFPO24N000000293","6967595","2024","교통사고","41570002","경기 김포시 운양동(김포한강로사거리 부근)","27.00000","37.00000","0.00000","8.00000","29.00000","0.00000","37.65028883","126.6756921","432947","0.00624"
"KCISFPO24N000000294","6967596","2024","교통사고","41570003","경기 김포시 고촌읍(신곡사거리 부근)","24.00000","32.00000","0.00000","4.00000","27.00000","1.00000","37.5996377","126.7720633","432947","0.00554"
"KCISFPO24N000000295","6967597","2024","교통사고","41590001","경기 화성시 반송동(119안전센터사거리 부근)","33.00000","40.00000","0.00000","7.00000","28.00000","5.00000","37.20556261","127.073103","815416","0.00405"
"KCISFPO24N000000296","6967598","2024","교통사고","41590002","경기 화성시 병점동(병점사거리 부근)","32.00000","46.00000","0.00000","14.00000","30.00000","2.00000","37.20778135","127.0349406","815416","0.00392"
"KCISFPO24N000000297","6967599","2024","교통사고","41590003","경기 화성시 진안동(공영주차장사거리 부근)","30.00000","39.00000","0.00000","7.00000","27.00000","5.00000","37.21363671","127.0407771","815416","0.00368"
"KCISFPO24N000000298","6967600","2024","교통사고","41610001","경기 광주시 역동(시장입구교차로 부근)","43.00000","59.00000","1.00000","7.00000","48.00000","3.00000","37.40756087","127.2599295","334794","0.01284"
"KCISFPO24N000000299","6967601","2024","교통사고","41610002","경기 광주시 경안동(4층샘약국 부근)","36.00000","53.00000","1.00000","3.00000","45.00000","4.00000","37.41013891","127.2595863","334794","0.01075"
"KCISFPO24N000000300","6967602","2024","교통사고","41610003","경기 광주시 송정동(송정교북단교차로 부근)","27.00000","38.00000","0.00000","6.00000","28.00000","4.00000","37.41406567","127.260598","334794","0.00806"
"KCISFPO24N000000301","6967603","2024","교통사고","41630001","경기 양주시 옥정동(통통어린이집 부근)","40.00000","56.00000","0.00000","10.00000","46.00000","0.00000","37.81842147","127.0933843","197296","0.02027"
"KCISFPO24N000000302","6967604","2024","교통사고","41630002","경기 양주시 덕계동(양주덕산초등학교 부근)","20.00000","25.00000","0.00000","3.00000","17.00000","5.00000","37.81826486","127.0459802","197296","0.01014"
"KCISFPO24N000000303","6967605","2024","교통사고","41630003","경기 양주시 고읍동(고읍교차로 부근)","19.00000","30.00000","0.00000","4.00000","25.00000","1.00000","37.80129074","127.0755499","197296","0.00963"
"KCISFPO24N000000304","6967606","2024","교통사고","41650001","경기 포천시 소흘읍(송우사거리 부근)","24.00000","33.00000","0.00000","5.00000","28.00000","0.00000","37.82807821","127.1450661","150323","0.01597"
"KCISFPO24N000000305","6967607","2024","교통사고","41650002","경기 포천시 소흘읍(하송우사거리 부근)","13.00000","15.00000","0.00000","3.00000","12.00000","0.00000","37.83678521","127.1543958","150323","0.00865"
"KCISFPO24N000000306","6967608","2024","교통사고","41650003","경기 포천시 소흘읍(510-6 부근)","12.00000","66.00000","0.00000","10.00000","55.00000","1.00000","37.7778623","127.126506","150323","0.00798"
